Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
1979;2522;30;30295;Saint-Quentin-la-Poterie;27/02/1979 17:00;45000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3315;66;66156;Rabouillet;28/02/1979 09:15;30000;0;0;;;;;;;;;1;;;;;;
1979;2524;30;30017;Arrigas;28/02/1979 10:00;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;279;07;07010;Annonay;28/02/1979 10:30;50000;0;0;;;;;;;;;1;;;;;;
1979;278;07;07339;Vesseaux;28/02/1979 12:45;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2525;30;30062;Calvisson;28/02/1979 14:00;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3243;48;48098;Molezon;28/02/1979 14:05;350000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;280;07;07338;Vernoux-en-Vivarais;28/02/1979 18:15;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3245;48;48158;Saint-Hilaire-de-Lavit;01/03/1979 11:35;10000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;282;07;07262;Saint-Laurent-les-Bains;01/03/1979 13:00;100000;0;0;;;;;;;;;1;;;;;;
1979;281;07;07062;Chazeaux;01/03/1979 13:30;5000;0;0;;;;;;;;;3;;;;;;
1979;2528;30;30207;Pouzilhac;01/03/1979 13:50;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2530;30;30350;Le Vigan;01/03/1979 14:00;10000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1979;2529;30;30137;Lamelouze;01/03/1979 14:10;60000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1979;3316;66;66231;Vingrau;01/03/1979 14:30;20000;0;0;;;;;;;;;1;;;;;;
1979;285;07;07084;Eclassan;01/03/1979 16:15;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;283;07;07065;Chirols;01/03/1979 16:40;60000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;284;07;07072;Coux;01/03/1979 16:40;100000;0;0;;;;;;;;;3;;;;;;
1979;286;07;07196;Rocles;01/03/1979 17:00;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;4020;84;84028;Cairanne;01/03/1979 17:30;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;287;07;07107;Jaujac;01/03/1979 18:30;1200000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2527;30;30081;Chusclan;01/03/1979 19:30;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3246;48;48075;Ispagnac;01/03/1979 20:00;30000;0;0;;;;;;;;;;;;;;;
1979;289;07;07282;Saint-Pierre-de-Colombier;01/03/1979 21:00;100000;0;0;;;;;;;;;1;;;;;;
1979;288;07;07065;Chirols;01/03/1979 21:00;130000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;500;11;11198;Laure-Minervois;02/03/1979 10:30;20000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;290;07;07254;Saint-Julien-du-Serre;02/03/1979 12:15;5000;0;0;;;;;;;;;1;;;;;;
1979;2531;30;30284;Saint-Martin-de-Valgalgues;02/03/1979 12:25;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3395;66;66158;Rasiguères;02/03/1979 13:00;15000;0;0;;;;;;;;;1;;;;;;
1979;2532;30;30102;Dions;02/03/1979 13:00;100000;0;0;;;;;;;;;;;;;;;
1979;237;07;07161;Montpezat-sous-Bauzon;02/03/1979 13:30;150000;0;0;;;;;;;;;;;;;;;
1979;291;07;07295;Saint-Sauveur-de-Montagut;02/03/1979 13:45;120000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;3293;48;48036;Cassagnas;02/03/1979 14:00;1150000;0;0;;;;;;;;;1;;;;;;
1979;2536;30;30025;Aumessas;02/03/1979 14:30;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2567;30;30269;Saint-Jean-du-Gard;02/03/1979 14:40;5000;0;0;;;;;;;;;4;Involontaire (travaux);;;;;
1979;292;07;07319;Le Teil;02/03/1979 15:00;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;3247;48;48155;Saint-Germain-de-Calberte;02/03/1979 15:00;50000;0;0;;;;;;;;;;;;;;;
1979;2533;30;30288;Saint-Nazaire;02/03/1979 15:08;4000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;293;07;07016;Asperjoc;02/03/1979 15:15;200000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;502;11;11341;Saint-Ferriol;02/03/1979 16:00;10000;0;0;;;;;;;;;5;;;;;;
1979;3317;66;66230;Vinça;02/03/1979 16:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3244;48;48061;Florac;02/03/1979 16:30;30000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;2549;30;30239;Sainte-Cécile-d'Andorge;02/03/1979 16:35;25000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3334;66;66161;Ria-Sirach;02/03/1979 16:45;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3396;66;66158;Rasiguères;02/03/1979 17:00;15000;0;0;;;;;;;;;1;;;;;;
1979;296;07;07205;Saint-Alban-d'Ay;02/03/1979 17:15;10000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;295;07;07204;Saint-Agrève;02/03/1979 17:15;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;1582;2B;2B150;Lumio;02/03/1979 17:30;5000;0;0;;;;;;;;;;;;;;;
1979;2535;30;30076;Cavillargues;02/03/1979 18:00;25000;0;0;;;;;;;;;1;;;;;;
1979;501;11;11394;Tourreilles;02/03/1979 19:00;20000;0;0;;;;;;;;;1;;;;;;
1979;2534;30;30292;Saint-Pons-la-Calm;02/03/1979 19:10;20000;0;0;;;;;;;;;1;;;;;;
1979;3388;66;66158;Rasiguères;02/03/1979 20:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;294;07;07045;Burzet;02/03/1979 21:00;50000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;503;11;11217;Marcorignan;02/03/1979 22:10;20000;0;0;;;;;;;;;1;;;;;;
1979;2547;30;30295;Saint-Quentin-la-Poterie;03/03/1979 10:00;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2548;30;30319;Serviers-et-Labaume;03/03/1979 10:00;20000;0;0;;;;;;;;;1;;;;;;
1979;2537;30;30196;Le Pin;03/03/1979 11:15;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;46;06;06067;Gorbio;03/03/1979 11:40;3000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2539;30;30339;Valleraugue;03/03/1979 14:30;100000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;2542;30;30229;Saint-André-de-Majencoules;03/03/1979 14:30;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2544;30;30140;Lasalle;03/03/1979 14:30;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;600;13;13107;Simiane-Collongue;03/03/1979 14:31;1000;0;0;;;;;;;;;1;;;;;;
1979;20;05;05087;Montmaur;03/03/1979 15:00;3000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2620;30;30244;Saint-Clément;03/03/1979 15:15;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3528;83;83096;Pourcieux;03/03/1979 15:25;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2541;30;30190;Notre-Dame-de-la-Rouvière;03/03/1979 15:30;10000;0;0;;;;;;;;;3;Accidentelle;;;;;
1979;2569;30;30168;Mialet;03/03/1979 15:30;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;47;06;06091;Peille;03/03/1979 16:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2543;30;30283;Saint-Martial;03/03/1979 16:00;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2546;30;30334;Uzès;03/03/1979 16:00;30000;0;0;;;;;;;;;1;;;;;;
1979;2538;30;30115;Fontarèches;03/03/1979 16:45;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2545;30;30324;Souvignargues;03/03/1979 17:00;10000;0;0;;;;;;;;;1;;;;;;
1979;3529;83;83046;Cotignac;03/03/1979 17:00;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2540;30;30339;Valleraugue;03/03/1979 19:00;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2568;30;30216;Robiac-Rochessadoule;03/03/1979 20:30;10000;0;0;;;;;;;;;1;;;;;;
1979;43;06;06088;Nice;04/03/1979 12:12;4000;0;0;;;;;;;;;1;;;;;;
1979;48;06;06091;Peille;04/03/1979 12:15;1000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;599;13;13005;Aubagne;04/03/1979 12:44;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;598;13;13044;Grans;04/03/1979 13:30;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2550;30;30051;Branoux-les-Taillades;04/03/1979 14:10;1000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1979;3332;66;66164;Rivesaltes;04/03/1979 15:00;30000;0;0;;;;;;;;;1;;;;;;
1979;2597;30;30113;Fons-sur-Lussan;04/03/1979 15:20;40000;0;0;;;;;;;;;1;;;;;;
1979;298;07;07185;Préaux;04/03/1979 16:00;40000;0;0;;;;;;;;;1;;;;;;
1979;49;06;06113;Sainte-Agnès;04/03/1979 16:00;1000;0;0;;;;;;;;;;;;;;;
1979;3248;48;48178;Saint-Privat-de-Vallongue;04/03/1979 16:00;40000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;3530;83;83023;Brignoles;04/03/1979 16:00;1000;0;0;;;;;;;;;1;;;;;;
1979;505;11;11370;Salles-d'Aude;04/03/1979 16:40;25000;0;0;;;;;;;;;1;;;;;;
1979;3343;66;66049;Céret;04/03/1979 16:45;4000;0;0;;;;;;;;;1;;;;;;
1979;3531;83;83058;Flayosc;04/03/1979 17:00;50000;0;0;;;;;;;;;1;;;;;;
1979;3333;66;66196;Sorède;04/03/1979 18:00;15000;0;0;;;;;;;;;1;;;;;;
1979;601;13;13086;Roquevaire;04/03/1979 18:45;1000;0;0;;;;;;;;;1;;;;;;
1979;300;07;07329;Valgorge;04/03/1979 19:00;1000000;0;0;;;;;;;;;1;;;;;;
1979;299;07;07165;Nonières;04/03/1979 19:40;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;297;07;07156;Meyras;04/03/1979 20:00;300000;0;0;;;;;;;;;1;;;;;;
1979;504;11;11264;Névian;04/03/1979 22:00;20000;0;0;;;;;;;;;4;;;;;;
1979;3331;66;66109;Molitg-les-Bains;05/03/1979 08:00;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;2553;30;30237;Saint-Brès;05/03/1979 12:45;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;301;07;07065;Chirols;05/03/1979 13:40;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3394;66;66205;Tautavel;05/03/1979 14:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;607;13;13048;Jouques;05/03/1979 14:20;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2552;30;30232;Saint-André-d'Olérargues;05/03/1979 15:00;40000;0;0;;;;;;;;;1;;;;;;
1979;3249;48;48144;Sainte-Croix-Vallée-Française;05/03/1979 15:30;400000;0;0;;;;;;;;;;Malveillance;;;;;
1979;2551;30;30129;Générargues;05/03/1979 15:40;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3318;66;66165;Rodès;05/03/1979 16:30;8000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3360;66;66139;Pézilla-de-Conflent;06/03/1979 09:45;30000;0;0;;;;;;;;;1;;;;;;
1979;506;11;11386;Talairan;06/03/1979 11:00;20000;0;0;;;;;;;;;1;;;;;;
1979;3252;48;48136;Saint-André-de-Lancize;06/03/1979 13:20;20000;0;0;;;;;;;;;;;;;;;
1979;3254;48;48019;Barre-des-Cévennes;06/03/1979 13:30;300000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;50;06;06105;Roquefort-les-Pins;06/03/1979 13:35;3000;0;0;;;;;;;;;5;;;;;;
1979;3250;48;48186;La Salle-Prunet;06/03/1979 14:30;30000;0;0;;;;;;;;;;;;;;;
1979;507;11;11131;Fa;06/03/1979 14:45;50000;0;0;;;;;;;;;1;;;;;;
1979;302;07;07204;Saint-Agrève;06/03/1979 15:00;20000;0;0;;;;;;;;;1;;;;;;
1979;304;07;07051;Champagne;06/03/1979 15:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3251;48;48178;Saint-Privat-de-Vallongue;06/03/1979 15:05;15000;0;0;;;;;;;;;;;;;;;
1979;54;06;06067;Gorbio;06/03/1979 15:50;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;303;07;07039;Bozas;06/03/1979 17:00;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3393;66;66071;Estagel;06/03/1979 17:00;30000;0;0;;;;;;;;;1;;;;;;
1979;2570;30;30120;Gagnières;06/03/1979 18:00;10000;0;0;;;;;;;;;3;;;;;;
1979;2571;30;30022;Aujac;07/03/1979 00:00;30000;0;0;;;;;;;;;3;;;;;;
1979;3361;66;66215;Trévillach;07/03/1979 12:00;20000;0;0;;;;;;;;;1;;;;;;
1979;2554;30;30225;Sabran;07/03/1979 16:50;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;305;07;07161;Montpezat-sous-Bauzon;07/03/1979 22:40;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2559;30;30331;Tresques;08/03/1979 10:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3253;48;48158;Saint-Hilaire-de-Lavit;08/03/1979 11:15;20000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;2574;30;30325;Sumène;08/03/1979 12:00;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;2557;30;30279;Saint-Laurent-la-Vernède;08/03/1979 12:00;50000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1979;2558;30;30230;Saint-André-de-Roquepertuis;08/03/1979 13:00;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;306;07;07204;Saint-Agrève;08/03/1979 13:00;10000;0;0;;;;;;;;;1;;;;;;
1979;2556;30;30067;La Capelle-et-Masmolène;08/03/1979 13:00;45000;0;0;;;;;;;;;1;;;;;;
1979;2555;30;30190;Notre-Dame-de-la-Rouvière;08/03/1979 13:30;150000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3533;83;83080;Mons;08/03/1979 14:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;1538;2B;2B199;Palasca;08/03/1979 14:15;10000;0;0;;;;;;;;;;;;;;;
1979;64;06;06053;Daluis;08/03/1979 14:15;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3532;83;83143;Le Val;08/03/1979 14:20;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;307;07;07160;Monestier;08/03/1979 14:30;20000;0;0;;;;;;;;;1;;;;;;
1979;57;06;06050;Coursegoules;08/03/1979 14:30;10000;0;0;;;;;;;;;1;;;;;;
1979;2560;30;30307;Les Salles-du-Gardon;08/03/1979 14:40;5000;0;0;;;;;;;;;5;Involontaire (travaux);;;;;
1979;2572;30;30216;Robiac-Rochessadoule;08/03/1979 15:00;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;508;11;11322;Roquefort-des-Corbières;08/03/1979 15:05;20000;0;0;;;;;;;;;1;;;;;;
1979;2573;30;30153;Malons-et-Elze;08/03/1979 15:45;25000;0;0;;;;;;;;;5;;;;;;
1979;3000;34;34100;Ferrières-Poussarou;08/03/1979 16:00;10000;0;0;;;;;;;;;;;;;;;
1979;4036;84;84059;Lafare;08/03/1979 16:15;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;509;11;11431;Villeneuve-les-Corbières;08/03/1979 17:00;300000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;1534;2B;2B096;Corte;08/03/1979 17:15;1000;0;0;;;;;;;;;;;;;;;
1979;3534;83;83133;Tanneron;08/03/1979 19:30;20000;0;0;;;;;;;;;;;;;;;
1979;308;07;07205;Saint-Alban-d'Ay;09/03/1979 09:15;5000;0;0;;;;;;;;;1;;;;;;
1979;511;11;11125;Embres-et-Castelmaure;09/03/1979 10:20;300000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3536;83;83124;Seillans;09/03/1979 11:10;110000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;65;06;06053;Daluis;09/03/1979 11:30;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2563;30;30199;Pommiers;09/03/1979 11:45;10000;0;0;;;;;;;;;4;Involontaire (travaux);;;;;
1979;3535;83;83118;Saint-Raphaël;09/03/1979 11:49;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1979;2564;30;30288;Saint-Nazaire;09/03/1979 12:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;314;07;07322;Thueyts;09/03/1979 13:00;40000;0;0;;;;;;;;;1;;;;;;
1979;2993;34;34035;La Boissière;09/03/1979 13:45;8000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;605;13;13041;Gardanne;09/03/1979 13:48;1000;0;0;;;;;;;;;;;;;;;
1979;309;07;07149;Marcols-les-Eaux;09/03/1979 14:00;80000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;2999;34;34035;La Boissière;09/03/1979 14:00;70000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;4021;84;84085;Murs;09/03/1979 14:45;4000;0;0;;;;;;;;;1;;;;;;
1979;2565;30;30087;Colognac;09/03/1979 15:00;400000;0;0;;;;;;;;;;;;;;;
1979;2562;30;30288;Saint-Nazaire;09/03/1979 15:00;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2575;30;30107;Estézargues;09/03/1979 15:00;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;310;07;07155;Mercuer;09/03/1979 15:20;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3345;66;66080;Fontpédrouse;09/03/1979 15:30;250000;0;0;;;;;;;;;1;;;;;;
1979;312;07;07204;Saint-Agrève;09/03/1979 15:45;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;311;07;07192;Rochepaule;09/03/1979 16:00;250000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;315;07;07153;Mayres;09/03/1979 16:00;20000;0;0;;;;;;;;;1;Accidentelle;;;;;
1979;313;07;07211;Saint-André-de-Cruzières;09/03/1979 16:20;100000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3537;83;83056;Figanières;09/03/1979 16:26;5000;0;0;;;;;;;;;1;;;;;;
1979;2561;30;30132;La Grand-Combe;09/03/1979 16:30;6000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3538;83;83138;Tourrettes;09/03/1979 17:00;15000;0;0;;;;;;;;;3;;;;;;
1979;510;11;11363;Saint-Pierre-des-Champs;09/03/1979 17:00;20000;0;0;;;;;;;;;4;;;;;;
1979;316;07;07191;Rochemaure;09/03/1979 17:00;40000;0;0;;;;;;;;;1;;;;;;
1979;3255;48;48144;Sainte-Croix-Vallée-Française;09/03/1979 17:30;390000;0;0;;;;;;;;;6;Involontaire (travaux);;;;;
1979;1001;2A;2A108;Évisa;09/03/1979 18:00;10000;0;0;;;;;;;;;;;;;;;
1979;3539;83;83063;La Garde-Freinet;09/03/1979 18:00;7000;0;0;;;;;;;;;6;Involontaire (travaux);;;;;
1979;317;07;07153;Mayres;09/03/1979 19:40;350000;0;0;;;;;;;;;1;;;;;;
1979;4029;84;84117;Saint-Roman-de-Malegarde;09/03/1979 20:30;20000;0;0;;;;;;;;;1;;;;;;
1979;3540;83;83138;Tourrettes;09/03/1979 23:50;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3541;83;83124;Seillans;10/03/1979 00:30;15000;0;0;;;;;;;;;6;Involontaire (travaux);;;;;
1979;3542;83;83138;Tourrettes;10/03/1979 00:50;1000;0;0;;;;;;;;;1;;;;;;
1979;318;07;07286;Saint-Pierreville;10/03/1979 01:15;80000;0;0;;;;;;;;;1;;;;;;
1979;319;07;07251;Saint-Joseph-des-Bancs;10/03/1979 02:30;120000;0;0;;;;;;;;;1;;;;;;
1979;58;06;06091;Peille;10/03/1979 12:30;20000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1979;3543;83;83061;Fréjus;10/03/1979 12:50;1000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;3544;83;83057;Flassans-sur-Issole;10/03/1979 13:29;1000;0;0;;;;;;;;;;Malveillance;;;;;
1979;1535;2B;2B083;Castirla;10/03/1979 14:00;1000;0;0;;;;;;;;;;;;;;;
1979;2579;30;30232;Saint-André-d'Olérargues;10/03/1979 14:00;25000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3256;48;48163;Saint-Julien-des-Points;10/03/1979 14:15;20000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;4022;84;84070;Malemort-du-Comtat;10/03/1979 14:30;15000;0;0;;;;;;;;;6;Involontaire (travaux);;;;;
1979;606;13;13081;Rognac;10/03/1979 14:37;2000;0;0;;;;;;;;;;;;;;;
1979;3346;66;66125;Olette;10/03/1979 15:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3339;66;66231;Vingrau;10/03/1979 15:00;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;60;06;06118;Saint-Cézaire-sur-Siagne;10/03/1979 15:00;20000;0;0;;;;;;;;;3;;;;;;
1979;2577;30;30168;Mialet;10/03/1979 15:15;10000;0;0;;;;;;;;;1;;;;;;
1979;603;13;13117;Vitrolles;10/03/1979 15:22;1000;0;0;;;;;;;;;1;;;;;;
1979;2576;30;30033;Beauvoisin;10/03/1979 16:00;15000;0;0;;;;;;;;;1;;;;;;
1979;3362;66;66139;Pézilla-de-Conflent;10/03/1979 16:00;30000;0;0;;;;;;;;;1;;;;;;
1979;3545;83;83023;Brignoles;10/03/1979 16:25;1000;0;0;;;;;;;;;1;;;;;;
1979;3327;66;66222;Vernet-les-Bains;10/03/1979 16:50;1000;0;0;;;;;;;;;;Naturelle;;;;;
1979;3329;66;66103;Marquixanes;10/03/1979 17:00;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3341;66;66187;Saint-Paul-de-Fenouillet;10/03/1979 17:00;3000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3328;66;66162;Rigarda;10/03/1979 18:00;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2578;30;30282;Saint-Marcel-de-Careiret;10/03/1979 18:30;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;1602;2B;2B335;Valle-di-Campoloro;10/03/1979 20:00;1000;0;0;;;;;;;;;;;;;;;
1979;3324;66;66170;Sainte-Colombe-de-la-Commanderie;10/03/1979 20:00;15000;0;0;;;;;;;;;1;;;;;;
1979;3344;66;66161;Ria-Sirach;10/03/1979 20:30;6000;0;0;;;;;;;;;1;;;;;;
1979;3326;66;66170;Sainte-Colombe-de-la-Commanderie;10/03/1979 21:50;2000;0;0;;;;;;;;;;;;;;;
1979;56;06;06141;Toudon;11/03/1979 08:35;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3257;48;48144;Sainte-Croix-Vallée-Française;11/03/1979 10:30;390000;0;0;;;;;;;;;1;;;;;;
1979;2580;30;30106;Durfort-et-Saint-Martin-de-Sossenac;11/03/1979 11:15;40000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;3325;66;66030;Calce;11/03/1979 12:00;200000;0;0;;;;;;;;;1;;;;;;
1979;2584;30;30316;Sénéchas;11/03/1979 12:30;10000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1979;602;13;13042;Gémenos;11/03/1979 12:30;800000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1979;519;11;11405;Ventenac-en-Minervois;11/03/1979 13:50;20000;0;0;;;;;;;;;1;;;;;;
1979;2582;30;30187;Navacelles;11/03/1979 14:00;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;51;06;06019;Blausasc;11/03/1979 14:24;15000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;320;07;07115;Labeaume;11/03/1979 14:30;50000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;1528;2B;2B029;Barbaggio;11/03/1979 15:00;30000;0;0;;;;;;;;;;;;;;;
1979;53;06;06147;Tourrette-Levens;11/03/1979 15:01;12000;0;0;;;;;;;;;;;;;;;
1979;2581;30;30203;Portes;11/03/1979 15:15;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;2583;30;30296;Saint-Roman-de-Codières;11/03/1979 15:30;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;3347;66;66049;Céret;11/03/1979 15:45;15000;0;0;;;;;;;;;1;;;;;;
1979;3548;83;83029;Callian;11/03/1979 15:45;50000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;3546;83;83071;La Londe-les-Maures;11/03/1979 16:50;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;608;13;13015;Bouc-Bel-Air;11/03/1979 18:09;1000;0;0;;;;;;;;;;;;;;;
1979;321;07;07087;Fabras;11/03/1979 18:30;100000;0;0;;;;;;;;;;;;;;;
1979;3549;83;83034;Carqueiranne;11/03/1979 18:54;1000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1979;322;07;07153;Mayres;11/03/1979 19:00;180000;0;0;;;;;;;;;1;Malveillance;;;;;
1979;3547;83;83116;Saint-Maximin-la-Sainte-Baume;11/03/1979 19:35;5000;0;0;;;;;;;;;5;Involontaire (travaux);;;;;
1979;2588;30;30283;Saint-Martial;12/03/1979 10:00;5000;0;0;;;;;;;;;4;Involontaire (travaux);;;;;
1979;323;07;07220;Saint-Christol;12/03/1979 10:50;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;325;07;07093;Genestelle;12/03/1979 11:00;1400000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;324;07;07323;Toulaud;12/03/1979 11:00;200000;0;0;;;;;;;;;1;;;;;;
1979;2586;30;30316;Sénéchas;12/03/1979 11:30;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1979;4023;84;84038;Cheval-Blanc;12/03/1979 12:00;1000;0;0;;;;;;;;;1;;;;;;
1979;326;07;07148;Malbosc;12/03/1979 12:00;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
